363,"NEW-40","ACCESSORIES","",2012-02-25 22:17:28.793000000
364,"NEW-40","CAR RENTAL","",2012-02-25 22:17:28.793000000
365,"NEW-40","SERVICES","",2012-02-25 22:17:28.793000000
366,"NEW-40","VEHICLES","",2012-02-25 22:17:28.793000000
367,"NEW-41","ACCESSORIES","",2012-02-25 22:17:28.810000000
368,"NEW-41","COAXIAL CABLE","",2012-02-25 22:17:28.810000000
369,"NEW-41","COPPER CABLE","",2012-02-25 22:17:28.810000000
370,"NEW-41","COPPER CABLE ACCESSORIES","",2012-02-25 22:17:28.810000000
371,"NEW-41","DROPWIRE & ACCESSORIES","",2012-02-25 22:17:28.810000000
372,"NEW-41","ELECTRICAL WIRES AND CABLES","",2012-02-25 22:17:28.810000000
373,"NEW-41","FIBER OPTIC CABLE ACCESSORIES","",2012-02-25 22:17:28.810000000
374,"NEW-41","FIBER OPTIC CABLES","",2012-02-25 22:17:28.810000000
375,"NEW-41","GROUNDING CABLES","",2012-02-25 22:17:28.840000000
376,"NEW-41","LAN CABLING","",2012-02-25 22:17:28.840000000
377,"NEW-41","LASHING WIRE","",2012-02-25 22:17:28.840000000
378,"NEW-41","MESSENGER WIRE","",2012-02-25 22:17:28.840000000
379,"NEW-41","POWER CABLE","",2012-02-25 22:17:28.840000000
380,"NEW-41","SIGNAL CABLES","",2012-02-25 22:17:28.840000000
381,"NEW-41","STRUCTURED CABLING","",2012-02-25 22:17:28.840000000
382,"NEW-41","TELEPHONE CABLES","",2012-02-25 22:17:28.840000000
383,"NEW-41","WAVEGUIDE","",2012-02-25 22:17:28.840000000
384,"NEW-41","WIRES AND CABLES","",2012-02-25 22:17:28.840000000
